student_id,social_media_hours,netflix_hours,screen_time,internet_quality,exam_score,Pass_Fail
135836,3.7,2.2,10.1,Medium,78,1
135839,2.0,2.9,8.4,Medium,100,1
135845,2.0,1.1,8.7,High,80,1
135849,4.8,3.9,13.0,Medium,100,1
135850,0.7,1.0,6.8,Low,95,1
135854,3.2,2.8,13.6,Low,100,1
135862,0.8,3.7,6.8,Medium,100,1
135867,4.4,1.4,8.6,High,67,1
135871,0.7,2.0,9.4,Low,100,1
135874,1.9,2.7,8.8,Low,60,1
135875,1.7,1.3,10.5,Medium,100,1
135919,2.1,2.7,8.0,Medium,95,1
135936,2.7,1.0,7.3,High,95,1
135946,3.3,0.7,9.1,Medium,93,1
135950,1.9,0.8,8.6,High,100,1
135960,2.3,1.0,8.4,High,97,1
135962,2.8,3.0,11.5,High,98,1
135963,1.6,0.2,12.2,Low,97,1
135973,2.4,3.1,13.3,Low,99,1
135981,4.3,0.1,9.9,High,100,1
135982,4.5,3.7,13.1,Medium,98,1
135993,1.4,0.3,7.0,High,100,1
136007,4.3,0.7,10.4,Medium,79,1
136010,4.6,0.5,15.2,Low,100,1
136017,4.8,1.3,14.0,Medium,100,1
136031,0.4,3.0,10.8,Low,84,1
136035,4.3,2.5,11.6,High,83,1
136046,4.4,0.6,8.0,High,78,1
136048,2.0,0.7,8.6,Medium,83,1
136050,4.6,3.5,14.9,Low,97,1
136051,3.6,3.9,14.7,Low,97,1
136052,4.0,2.1,10.5,Low,75,1
136054,2.9,2.3,10.5,Medium,75,1
136058,1.0,2.2,6.7,Medium,71,1
136059,1.0,2.7,13.2,Medium,96,1
136066,3.8,3.2,14.2,Medium,85,1
136069,1.3,3.4,8.3,Low,98,1
136083,1.5,2.4,10.2,High,96,1
136087,2.7,3.1,8.9,Medium,98,1
136100,2.6,1.1,9.0,Medium,68,1
136103,0.7,0.3,7.2,High,86,1
136105,2.1,3.4,11.3,High,96,1
136120,1.7,3.4,5.8,High,91,1
136122,1.0,3.8,5.4,Low,100,1
136123,3.8,3.1,8.6,Low,100,1
136126,0.8,2.7,4.8,High,83,1
136143,3.1,3.5,15.8,Medium,100,1
136144,4.5,1.4,9.8,High,71,1
136147,1.2,0.4,8.6,Medium,86,1
136154,3.6,1.4,12.1,Medium,83,1
136163,3.3,4.0,12.3,Medium,99,1
136164,3.8,3.8,12.6,Low,98,1
136168,4.1,1.9,10.5,High,70,1
136182,3.4,2.9,14.7,Low,100,1
136192,4.1,3.2,14.4,Medium,100,1
136204,4.9,0.1,9.3,Low,100,1
136205,3.3,3.4,14.1,Low,100,1
136211,4.0,3.5,17.5,Medium,100,1
136220,0.8,0.0,6.2,Low,91,1
136225,0.4,0.4,10.7,Medium,98,1
136233,3.2,1.3,13.3,High,89,1
136238,1.4,2.7,10.5,Low,89,1
136249,3.1,2.1,11.5,Medium,100,1
136253,4.2,1.9,10.9,Low,97,1
136267,2.5,2.0,7.4,Medium,91,1
136282,4.5,2.9,12.2,Medium,100,1
136285,3.2,3.4,13.0,Low,86,1
136286,0.6,3.4,7.9,Medium,78,1
136293,4.8,2.4,11.5,Medium,68,1
136294,0.4,3.3,8.9,Medium,98,1
136295,1.5,0.6,8.1,Medium,66,1
136296,3.0,2.5,8.6,Medium,63,1
136299,2.2,2.2,10.2,Low,80,1
136305,1.5,1.6,10.5,Low,97,1
136306,1.2,1.0,9.3,Medium,100,1
136309,0.1,2.9,6.3,High,100,1
136313,4.1,2.9,11.7,High,71,1
136316,3.2,1.4,11.0,Low,100,1
136334,0.2,1.4,9.4,Low,100,1
136339,2.4,1.0,11.5,High,91,1
136345,3.0,2.6,12.4,Low,79,1
136349,4.7,2.1,9.6,High,97,1
136352,0.2,1.9,9.3,High,100,1
136356,2.2,1.8,9.5,Low,86,1
136359,4.6,2.8,10.1,Low,96,1
136360,2.9,0.8,7.5,High,97,1
136363,0.9,3.7,9.8,Medium,100,1
136368,0.1,4.0,11.5,High,100,1
136374,3.5,1.7,8.2,Medium,78,1
136375,0.1,2.7,6.9,Medium,100,1
136380,5.0,1.7,11.2,Low,92,1
136381,2.2,2.2,10.2,Low,84,1
136398,2.5,2.8,11.6,Low,91,1
136408,1.4,3.7,9.9,High,100,1
136410,4.1,3.8,15.2,High,100,1
136420,2.5,2.6,13.5,High,99,1
136426,1.1,0.9,4.8,High,76,1
136436,0.0,3.4,8.6,Medium,100,1
136443,3.9,1.3,13.1,Low,99,1
136446,4.1,1.2,11.3,Medium,100,1
136448,3.3,3.9,9.1,Low,89,1
136450,1.2,1.6,9.9,Medium,100,1
136452,3.6,3.3,8.5,Low,75,1
136455,0.9,2.8,6.2,Low,71,1
136456,3.7,2.8,11.6,High,75,1
136459,2.0,4.0,14.5,High,97,1
136463,1.4,0.9,6.7,Low,87,1
136475,5.0,3.9,17.5,High,98,1
136476,1.7,2.2,11.8,High,96,1
136481,0.2,2.2,7.3,Medium,97,1
136484,3.1,0.1,10.1,Medium,71,1
136490,3.2,3.3,12.4,High,99,1
136499,2.6,3.0,8.8,Medium,87,1
136501,4.5,3.6,18.7,Medium,100,1
136506,4.0,2.4,13.3,Low,100,1
136514,4.9,1.1,11.0,Low,76,1
136515,2.0,2.2,9.9,Medium,83,1
136519,0.1,0.1,4.6,High,100,1
136523,2.7,3.7,9.4,Medium,90,1
136524,2.9,3.4,9.1,Low,96,1
136533,1.3,1.5,7.1,High,92,1
136537,0.3,3.0,11.6,High,94,1
136549,1.3,2.6,13.2,Medium,90,1
136550,0.6,3.4,8.3,Low,83,1
136553,2.5,0.9,7.8,Medium,85,1
136570,3.9,3.1,16.6,High,91,1
136573,5.0,1.8,15.2,Medium,100,1
136579,0.1,3.7,12.3,Medium,100,1
136583,0.4,1.5,6.2,Medium,63,1
136591,1.9,3.9,15.0,Medium,100,1
136592,1.6,2.9,8.7,Low,91,1
136614,3.4,0.7,11.9,Low,100,1
136620,4.8,0.3,10.8,High,100,1
136621,2.3,4.0,14.1,Medium,75,1
136622,1.6,3.2,8.6,Low,57,0
136644,4.9,3.6,11.4,Low,76,1
136645,0.9,3.5,13.8,Low,100,1
136646,3.4,3.5,12.3,Medium,74,1
136665,0.3,0.3,6.0,Low,97,1
136666,3.4,0.7,8.6,Medium,100,1
136670,0.6,2.7,10.5,High,100,1
136672,1.1,1.8,8.3,High,100,1
136675,1.3,1.3,10.6,High,98,1
136697,1.2,0.8,10.5,Medium,100,1
136699,1.3,1.5,5.2,Low,85,1
136702,2.4,2.9,13.3,Low,90,1
136708,1.3,1.4,6.0,Medium,94,1
136709,1.7,2.7,13.3,Medium,100,1
136711,2.6,0.9,7.4,Low,100,1
136713,3.3,2.3,10.1,High,72,1
136718,0.1,3.3,11.9,High,96,1
136721,3.8,0.9,10.5,High,97,1
136722,0.8,1.6,8.4,Medium,93,1
136737,2.1,4.0,11.4,Medium,100,1
136740,4.3,3.3,13.3,Medium,93,1
136742,1.4,0.9,5.4,High,93,1
136747,4.0,1.2,12.5,High,83,1
136759,3.6,3.6,10.8,High,71,1
136776,1.5,1.2,7.6,High,73,1
136779,2.0,1.1,9.2,High,98,1
136788,3.7,1.6,7.4,Low,100,1
136804,3.7,1.0,9.7,Low,77,1
136805,2.5,1.4,9.7,Low,74,1
136806,2.1,1.6,9.8,Medium,91,1
136815,1.7,2.6,9.5,Low,100,1
136820,3.4,1.3,7.4,High,80,1
136831,3.3,2.4,12.3,Medium,94,1
136832,4.6,1.5,13.9,Low,100,1
136850,0.4,1.4,10.7,Medium,100,1
136858,2.9,3.9,12.0,Low,59,0
136871,1.0,3.0,8.1,Medium,98,1
136875,2.6,1.0,8.4,Medium,96,1
136876,0.5,0.6,8.1,Low,96,1
136879,4.6,1.6,13.4,High,63,1
136880,4.4,0.0,13.1,High,97,1
136885,3.5,0.7,8.3,Low,71,1
136887,1.7,2.0,9.3,Medium,96,1
136914,0.4,0.8,5.0,Low,67,1
136915,2.0,3.7,8.1,Low,100,1
136917,4.0,0.7,15.0,High,88,1
136924,2.4,2.0,8.9,Low,97,1
136925,3.6,0.9,5.2,Medium,93,1
136926,1.6,3.1,12.3,High,85,1
136929,3.0,3.3,10.4,Low,100,1
136955,1.9,2.2,13.1,Medium,92,1
136957,1.7,2.9,8.4,High,100,1
136968,1.2,3.9,8.5,High,100,1
136978,1.1,2.6,13.4,High,100,1
136981,0.3,3.9,8.1,High,72,1
136984,0.8,0.3,6.6,High,81,1
136985,4.8,1.8,12.7,Low,99,1
137010,3.7,2.1,10.3,High,100,1
137021,2.0,2.2,14.8,High,84,1
137030,3.0,2.0,13.9,Medium,96,1
137031,3.4,2.4,11.3,High,95,1
137032,0.1,3.5,11.6,Medium,100,1
137041,3.9,1.8,10.8,Medium,98,1
137042,0.6,2.9,4.6,High,96,1
137044,1.9,3.4,11.3,Medium,98,1
137050,3.5,2.1,11.2,Low,100,1
137052,3.0,3.8,13.4,Medium,65,1
137055,2.3,2.2,8.2,High,72,1
137061,3.3,0.8,8.7,High,100,1
137064,1.5,3.5,10.5,Medium,67,1
137068,3.9,1.0,9.6,Medium,76,1
137073,0.4,1.0,10.6,High,100,1
137078,3.6,0.1,9.5,Low,71,1
137082,0.4,1.3,7.6,High,89,1
137088,3.4,0.6,11.1,High,91,1
137090,3.6,0.7,9.4,High,96,1
137113,2.5,3.3,11.1,High,85,1
137114,3.9,3.1,13.6,Low,98,1
137115,1.9,1.2,6.3,High,88,1
137119,4.1,0.4,7.0,Medium,99,1
137120,1.8,2.9,14.5,Medium,100,1
137125,2.5,0.2,7.0,Medium,99,1
137126,2.3,1.7,8.8,High,85,1
137128,0.1,0.2,8.6,High,70,1
137129,3.5,1.1,7.8,High,99,1
137130,4.0,1.5,12.5,High,82,1
137133,2.9,3.8,14.0,Medium,100,1
137137,2.9,3.7,11.9,Low,87,1
137139,4.9,2.3,12.4,Medium,66,1
137150,2.0,1.6,11.7,Low,91,1
137153,2.9,3.1,11.6,High,92,1
137160,0.9,3.0,13.4,High,97,1
137167,3.4,2.8,16.6,Medium,94,1
137176,3.6,2.0,11.6,Low,64,1
137185,1.9,1.8,12.5,High,88,1
137186,1.6,0.8,11.3,Low,98,1
137200,3.5,0.6,10.9,Low,100,1
137205,3.4,1.9,11.6,High,99,1
137208,4.6,1.3,12.8,High,100,1
137214,0.3,1.0,9.9,Medium,86,1
137221,1.9,2.0,13.0,High,100,1
137226,1.8,2.1,10.0,Medium,94,1
137235,0.9,3.9,13.7,Medium,100,1
137238,3.4,3.2,15.1,Medium,92,1
137240,3.0,0.4,9.9,High,90,1
137243,3.6,0.9,7.9,Low,85,1
137246,2.6,3.8,10.3,Low,98,1
137249,3.1,1.0,7.5,Medium,100,1
137252,1.1,0.5,7.0,Low,100,1
137253,1.9,1.7,8.8,Low,97,1
137259,2.2,0.0,8.5,Low,95,1
137272,0.5,3.6,12.0,Medium,100,1
137285,3.4,2.0,11.4,Low,99,1
137287,1.4,3.7,14.4,Medium,98,1
137298,2.5,1.2,13.7,High,97,1
137299,0.5,3.0,14.9,Medium,100,1
137304,1.1,3.3,8.4,Low,98,1
137307,1.6,1.8,8.7,Low,99,1
137308,3.6,1.2,11.3,Low,100,1
137310,3.0,2.1,13.7,High,91,1
137318,2.7,1.6,9.9,High,93,1
137319,0.4,1.2,10.8,Low,77,1
137327,2.3,3.7,15.1,High,100,1
137335,1.4,3.5,9.6,High,83,1
137338,1.8,2.1,8.8,Medium,84,1
137339,1.4,1.3,7.6,Medium,83,1
137343,2.8,1.1,9.2,High,96,1
137353,3.6,2.2,13.2,Medium,95,1
137367,1.6,1.8,10.0,High,94,1
137370,1.7,0.1,7.1,High,93,1
137373,1.3,1.4,11.5,Medium,93,1
137374,2.9,0.1,8.9,Low,93,1
137383,0.1,0.3,5.6,Low,99,1
137389,0.3,2.3,7.3,High,73,1
137394,0.3,1.1,5.8,High,99,1
137395,2.4,0.2,9.0,High,100,1
137396,0.4,1.0,7.5,Medium,97,1
137399,3.1,2.3,15.1,Medium,78,1
137401,1.5,2.8,11.8,Medium,88,1
137402,1.6,1.3,8.8,Low,71,1
137409,4.4,1.8,11.8,High,78,1
137414,2.5,1.0,9.3,Low,69,1
137422,3.6,3.7,13.5,High,100,1
137442,3.9,3.1,12.7,Low,85,1
137454,0.7,3.3,9.2,Medium,74,1
137456,0.7,2.5,8.0,Medium,84,1
137457,3.3,1.6,10.5,Low,94,1
137458,0.2,3.9,8.9,Low,73,1
137463,4.4,0.2,5.8,High,100,1
137469,3.9,0.9,10.6,Medium,79,1
137482,4.5,3.7,17.2,Low,96,1
137483,0.9,0.1,9.2,Low,99,1
137485,1.4,0.3,9.0,Low,96,1
137499,4.3,0.7,8.4,High,96,1
137500,3.8,2.3,14.5,Medium,100,1
137506,0.5,2.4,13.1,High,87,1
137511,2.2,3.8,12.9,High,91,1
137515,0.1,0.9,7.9,Low,98,1
137520,1.4,3.0,5.7,Medium,100,1
137535,1.9,3.7,10.0,Low,100,1
137536,4.1,1.7,12.2,Low,94,1
137547,1.3,1.1,14.5,Medium,100,1
137551,1.7,2.3,6.2,Low,100,1
137557,4.5,3.6,13.9,Low,87,1
137568,2.8,1.2,15.1,Medium,100,1
137575,1.8,3.3,9.3,Medium,100,1
137583,0.1,1.1,1.4,Medium,100,1
137587,1.4,2.0,12.8,High,96,1
137588,3.0,0.1,10.7,Medium,99,1
137593,2.0,0.7,10.8,Medium,97,1
137607,0.5,0.8,5.6,Low,84,1
137611,4.6,2.6,16.0,Medium,100,1
137619,0.2,1.6,4.5,High,100,1
137627,1.9,0.9,5.8,High,97,1
137648,1.3,2.9,11.9,High,90,1
137649,4.9,3.0,12.7,Medium,100,1
137651,0.3,4.0,10.9,Medium,100,1
137655,4.4,2.2,10.6,Medium,85,1
137656,0.5,4.0,13.1,Low,73,1
137666,1.3,1.7,8.5,Low,66,1
137668,4.4,0.7,9.4,Low,63,1
137679,2.8,2.0,11.0,High,100,1
137687,1.3,1.3,13.1,Medium,97,1
137688,0.8,3.3,10.9,Low,100,1
137689,2.6,0.4,5.2,Low,68,1
137691,4.1,1.3,14.4,High,81,1
137695,0.1,1.2,6.0,Medium,89,1
137703,3.3,0.5,10.8,High,92,1
137717,2.8,3.6,12.5,Medium,81,1
137725,4.7,1.8,14.2,Medium,91,1
137731,3.2,3.1,12.3,Low,86,1
137735,1.9,0.3,7.3,Medium,74,1
137739,0.1,0.2,7.0,Low,100,1
137746,2.9,0.4,5.8,Medium,83,1
137751,1.2,2.0,11.5,High,100,1
137760,3.6,3.1,11.7,Medium,97,1
137763,3.0,2.0,11.9,Medium,100,1
137769,0.8,2.9,10.2,High,91,1
137771,2.5,3.0,11.0,Medium,61,1
137773,4.3,3.9,11.8,High,100,1
137777,4.2,1.0,13.5,High,100,1
137779,1.4,3.7,11.9,Low,97,1
137785,0.9,2.9,9.8,Low,100,1
137790,4.7,1.0,11.0,Medium,89,1
137793,1.0,2.8,14.7,Medium,94,1
137810,3.1,2.6,12.2,Low,98,1
137819,4.6,0.5,11.5,Low,92,1
137821,4.6,2.7,14.9,High,96,1
137823,0.9,3.8,13.3,High,100,1
137827,2.1,2.6,11.5,Medium,95,1
137829,1.0,0.6,14.3,Low,100,1
137832,4.4,4.0,13.9,Medium,100,1
137838,2.5,2.0,10.3,Low,84,1
137839,0.3,0.5,9.4,Low,85,1
137848,2.6,2.9,13.8,Low,100,1
137851,3.2,1.1,14.8,Low,89,1
137852,3.4,3.6,11.6,Medium,100,1
137854,5.0,3.9,15.5,High,92,1
137862,1.6,0.6,9.7,High,96,1
137865,3.9,2.6,13.5,High,100,1
137877,1.9,1.6,8.1,Low,89,1
137882,2.3,3.7,10.1,Low,100,1
137883,2.8,0.7,7.1,Low,97,1
137884,0.0,1.9,5.1,Low,50,0
137893,1.9,1.3,9.0,Low,75,1
137895,0.1,1.8,8.2,Medium,100,1
137901,0.8,0.9,7.2,Medium,100,1
137906,3.8,0.1,7.9,High,73,1
137907,0.9,3.0,8.4,Low,97,1
137910,3.5,3.7,9.6,High,74,1
137913,4.2,1.3,8.4,Medium,75,1
137922,1.9,0.1,5.5,Low,96,1
137925,3.3,3.9,16.3,Low,75,1
137935,3.7,2.3,14.7,Low,79,1
137939,2.1,0.2,9.2,Low,92,1
137941,2.1,3.5,8.3,Low,77,1
137949,4.5,2.7,11.7,Medium,89,1
137955,1.9,1.5,8.8,Low,93,1
137956,3.7,1.4,10.1,Medium,74,1
137959,4.9,0.9,9.2,High,73,1
137960,3.0,1.3,9.2,High,100,1
137961,1.4,3.0,9.3,Medium,100,1
137963,1.0,2.4,10.2,Low,95,1
137972,4.4,1.1,12.8,Medium,97,1
137973,1.9,2.5,12.2,Low,67,1
137979,1.8,1.5,5.1,Medium,100,1
137980,0.1,0.8,6.2,Medium,76,1
137983,1.2,2.8,12.8,Medium,98,1
137986,4.5,3.9,13.3,High,73,1
137988,3.3,0.1,12.3,Low,100,1
137990,1.4,2.8,7.7,High,97,1
137992,4.1,2.2,10.3,High,86,1
137997,4.4,0.9,11.4,Low,100,1
138000,4.7,0.3,5.5,Low,90,1
138002,5.0,1.7,13.0,Low,90,1
138010,0.5,1.0,3.7,High,84,1
138021,1.8,3.9,8.1,Low,79,1
138023,4.7,1.0,13.3,Medium,100,1
138030,0.1,2.2,11.5,High,100,1
138040,1.4,3.9,16.6,Medium,100,1
138043,0.7,0.7,9.4,Low,89,1
138057,2.4,3.0,12.8,Medium,71,1
138059,4.8,0.5,13.3,Low,90,1
138060,0.4,2.2,7.6,Low,97,1
138064,1.5,0.9,9.8,Low,100,1
138081,1.8,3.7,9.1,High,100,1
138097,2.6,2.3,14.3,Medium,100,1
138099,4.0,1.0,14.0,Low,98,1
138100,4.8,0.5,10.4,Low,100,1
138109,1.9,0.3,9.8,Low,92,1
138119,3.2,3.5,9.5,Medium,78,1
138137,4.1,3.3,16.2,Medium,96,1
138140,2.6,4.0,11.2,High,100,1
138147,3.7,0.7,7.5,Medium,98,1
138152,4.6,2.7,13.1,Medium,100,1
138154,4.6,0.7,12.2,Medium,100,1
138160,4.8,3.4,12.9,Low,93,1
138163,3.9,3.8,13.5,Low,99,1
138165,4.0,3.7,16.1,Low,85,1
138166,3.2,1.7,9.6,High,100,1
138179,1.6,0.7,8.1,Low,81,1
138182,0.9,0.4,2.2,High,87,1
138183,3.9,1.3,10.3,High,100,1
138185,4.0,1.8,14.1,Low,100,1
138190,3.8,1.3,12.8,Medium,100,1
138193,0.8,1.1,9.2,High,89,1
138194,0.1,2.0,3.9,High,78,1
138195,2.2,0.6,7.4,Low,100,1
138197,1.6,3.6,12.0,Low,100,1
138215,4.3,2.2,10.1,Medium,89,1
138217,0.7,1.6,9.7,Low,95,1
138218,4.4,0.2,11.1,Low,79,1
138219,0.4,3.3,5.2,High,100,1
138224,2.8,1.8,9.7,Low,87,1
138225,0.3,2.2,10.1,Medium,99,1
138227,4.2,1.5,11.8,High,81,1
138229,0.4,0.0,2.2,Low,70,1
138230,3.2,2.7,10.1,Low,94,1
138233,2.6,1.8,8.5,Low,66,1
138238,4.2,1.1,12.4,Low,89,1
138246,2.9,2.1,10.8,High,100,1
138250,0.9,2.1,4.0,Low,91,1
138257,4.3,2.4,14.6,Medium,72,1
138265,3.4,3.2,11.2,Medium,83,1
138272,3.5,1.4,13.4,Medium,100,1
138279,4.2,0.7,9.2,Low,95,1
138282,0.1,3.6,8.2,Medium,100,1
138283,2.3,0.7,9.1,Low,100,1
138286,0.9,2.8,9.0,Low,100,1
138302,1.5,0.5,7.8,High,100,1
138316,2.1,0.9,7.4,Low,91,1
138320,0.0,1.4,10.4,Low,76,1
138321,2.7,0.6,6.4,Medium,90,1
138324,3.5,3.9,13.3,Low,100,1
138333,0.6,3.9,15.9,Medium,75,1
138334,2.5,0.3,5.1,Medium,52,0
138342,1.6,0.8,14.0,High,96,1
138343,4.3,2.7,9.8,Medium,71,1
138348,4.4,2.6,16.3,High,100,1
138351,2.4,3.0,9.9,High,69,1
138362,1.9,3.8,14.1,Low,95,1
138363,1.2,2.2,9.5,High,95,1
138366,3.4,3.7,10.2,Low,75,1
138371,5.0,2.5,8.8,High,74,1
138377,4.2,0.1,10.0,High,97,1
138390,4.7,3.6,11.2,High,61,1
138396,2.6,0.8,6.9,Medium,92,1
138416,2.9,0.4,8.9,Medium,80,1
138418,1.1,2.5,7.5,High,87,1
138422,3.6,1.2,13.7,Medium,93,1
138423,1.4,0.3,6.2,Low,98,1
138425,3.3,0.3,9.1,Low,100,1
138429,4.3,0.3,11.9,High,100,1
138433,2.5,1.6,9.9,Medium,96,1
138450,3.2,2.6,12.2,High,66,1
138451,0.5,1.5,9.5,Low,89,1
138452,4.5,4.0,15.4,Medium,92,1
138454,0.6,1.9,8.2,High,97,1
138460,1.9,0.2,8.5,Low,83,1
138466,2.1,1.3,9.8,High,79,1
138471,0.8,0.1,2.1,Medium,59,0
138476,4.7,1.4,12.8,Low,93,1
138481,4.7,0.5,12.7,Medium,90,1
138496,1.8,0.7,7.1,Medium,85,1
138500,1.2,3.8,11.3,Medium,100,1
138506,4.2,2.9,13.9,Low,98,1
138510,4.1,0.3,9.5,Medium,98,1
138513,3.5,2.1,10.7,Medium,98,1
138525,0.5,1.0,9.1,Medium,87,1
138527,4.7,3.8,11.8,Low,96,1
138528,3.0,0.6,9.3,Medium,59,0
138531,1.4,0.7,6.5,Low,100,1
138538,2.8,2.1,11.2,Medium,89,1
138556,3.0,0.1,7.8,High,92,1
138565,4.7,1.9,9.7,High,70,1
138570,2.7,2.0,13.5,High,96,1
138574,2.1,1.2,7.9,Medium,83,1
138580,4.4,1.3,11.3,High,71,1
138586,4.0,0.2,11.5,Low,94,1
138589,3.0,3.7,11.3,Medium,100,1
138596,3.9,1.5,12.5,Medium,100,1
138601,4.8,0.9,13.8,High,93,1
138607,4.0,3.3,11.9,High,72,1
138613,1.9,2.7,10.9,Low,92,1
138616,1.4,3.1,12.3,Low,99,1
138618,0.4,1.7,6.5,Low,100,1
138634,4.9,0.3,13.9,Low,78,1
138640,0.2,3.7,9.5,Low,100,1
138649,1.4,2.0,7.6,High,97,1
138650,3.5,3.8,11.8,Low,87,1
138651,4.4,3.1,12.1,Low,100,1
138667,2.4,1.2,8.0,Low,100,1
138671,5.0,1.3,14.8,Medium,97,1
138683,4.0,2.2,10.2,High,100,1
138685,2.2,1.1,11.9,High,100,1
138693,4.2,0.0,9.0,Medium,99,1
138702,0.3,0.8,6.8,High,81,1
138703,2.9,3.4,9.0,High,90,1
138722,4.0,0.3,14.1,High,72,1
138725,0.4,0.8,4.6,Medium,77,1
138727,0.0,2.3,2.6,High,75,1
138732,4.3,3.6,10.3,Low,83,1
138736,2.8,2.8,10.5,Low,92,1
138742,1.6,2.2,4.9,Medium,100,1
138743,1.4,1.4,13.1,Low,100,1
138747,4.5,0.2,14.6,High,84,1
138748,4.5,2.1,13.0,Low,100,1
138753,1.4,3.8,10.6,High,89,1
138754,0.5,1.1,10.7,Low,89,1
138756,4.8,3.8,13.7,High,68,1
138774,1.8,3.3,8.8,Low,98,1
138777,5.0,1.3,12.3,Medium,79,1
138779,0.6,3.8,9.3,High,91,1
138780,2.0,1.3,7.3,High,86,1
138781,4.3,1.7,8.3,Low,89,1
138785,1.3,3.4,9.5,High,73,1
138790,1.2,2.0,10.7,Medium,92,1
138792,0.4,0.1,7.1,Medium,84,1
138793,0.8,1.1,8.1,Medium,99,1
138796,5.0,1.1,14.3,High,100,1
138798,3.1,1.7,9.8,Low,79,1
138804,1.8,3.9,12.2,Medium,100,1
138806,4.3,3.1,14.0,High,98,1
138824,0.5,2.0,11.5,High,100,1
138838,0.9,3.7,5.0,Medium,64,1
138845,2.9,3.8,14.3,High,86,1
138846,3.4,0.7,9.4,Low,79,1
138852,1.9,3.1,15.5,High,98,1
138853,3.6,1.9,9.4,High,95,1
138855,3.0,2.7,11.7,Low,89,1
138861,1.4,3.4,12.1,High,95,1
138865,2.9,3.7,11.3,High,100,1
138866,4.1,0.8,12.0,Medium,69,1
138880,4.7,0.7,10.5,High,80,1
138897,4.4,1.5,11.2,High,97,1
138898,0.7,2.7,7.3,Medium,98,1
138905,1.8,1.9,10.2,Low,92,1
138915,0.9,0.2,9.5,Low,100,1
138916,1.0,3.1,7.1,Medium,97,1
138917,1.4,3.2,10.0,Low,99,1
138922,0.2,2.1,4.1,Medium,50,0
138925,2.2,3.8,11.6,Low,71,1
138933,4.4,3.1,15.5,High,100,1
138935,2.0,1.2,9.5,Low,94,1
138939,4.9,1.5,12.7,High,81,1
138940,3.9,3.2,14.5,Low,75,1
138946,2.1,2.2,9.0,High,99,1
138947,1.9,1.1,10.8,High,76,1
138954,3.4,1.9,8.9,Medium,88,1
138962,4.8,3.5,13.5,Low,77,1
138971,3.0,2.5,9.7,High,95,1
138973,2.4,0.2,10.0,Medium,99,1
138975,2.1,1.4,6.8,High,81,1
138978,1.5,2.0,5.8,High,79,1
138980,1.4,3.5,12.7,High,95,1
138996,4.4,1.5,7.5,Medium,99,1
138999,3.3,2.5,8.2,High,73,1
139004,1.3,1.1,11.5,Medium,100,1
139008,4.9,1.8,17.6,Low,100,1
139009,1.8,1.7,7.6,Medium,82,1
139025,4.4,3.9,13.7,Medium,83,1
139027,3.0,0.6,8.8,High,72,1
139029,0.1,2.6,13.4,Medium,100,1
139042,4.9,2.3,11.5,Low,94,1
139054,1.1,0.9,11.4,Medium,69,1
139059,4.1,0.7,11.5,Medium,89,1
139063,2.7,0.0,8.1,High,100,1
139064,1.0,3.4,12.3,High,88,1
139068,2.1,0.4,9.0,Low,100,1
139076,4.3,2.9,16.0,Low,94,1
139078,4.5,1.7,9.9,Medium,85,1
139082,4.4,2.3,15.1,High,68,1
139085,0.5,3.5,12.1,High,76,1
139094,3.9,0.5,9.2,Low,100,1
139102,0.6,2.9,9.6,Low,99,1
139108,1.9,3.6,10.8,Medium,97,1
139120,0.8,3.2,9.3,Medium,86,1
139123,1.5,2.4,13.5,High,96,1
139138,4.1,2.2,11.9,High,83,1
139139,2.2,0.1,11.3,Low,90,1
139140,3.6,2.8,12.7,Medium,95,1
139148,3.3,2.3,10.2,Low,89,1
139160,0.3,3.5,8.7,High,89,1
139162,2.3,2.5,10.2,Medium,97,1
139169,3.0,2.3,8.8,Low,82,1
139182,4.1,1.0,10.8,High,99,1
139187,3.2,3.8,11.5,High,100,1
139190,0.3,0.4,10.1,High,100,1
139206,1.2,2.6,9.7,Medium,77,1
139207,3.4,3.3,14.2,High,100,1
139226,1.0,2.3,8.4,Low,93,1
139228,4.1,3.9,16.5,High,100,1
139229,2.9,2.4,12.4,Low,100,1
139230,0.8,0.3,6.9,Low,77,1
139245,1.6,0.3,5.6,Medium,65,1
139248,3.1,1.9,8.6,Medium,100,1
139251,4.7,2.2,13.1,Medium,96,1
139265,1.1,2.7,14.0,High,83,1
139273,4.8,2.1,13.3,High,100,1
139285,1.3,2.2,9.3,High,100,1
139286,1.0,1.9,8.3,Low,89,1
139288,3.4,3.5,11.3,High,100,1
139297,1.0,0.5,8.0,Medium,98,1
139302,2.3,3.1,9.2,High,84,1
139303,0.6,2.1,8.6,Low,100,1
139304,3.1,2.9,9.6,Medium,92,1
139307,4.8,2.2,9.6,Low,93,1
139321,1.6,1.9,3.9,High,100,1
139324,2.4,2.2,11.5,High,100,1
139337,0.2,2.1,10.3,High,97,1
139348,2.5,0.4,13.5,Medium,92,1
139349,0.5,2.4,10.3,High,100,1
139355,4.2,2.4,12.1,High,76,1
139358,4.1,0.5,9.2,High,68,1
139359,2.4,0.6,7.9,High,100,1
139375,0.6,0.2,7.6,High,72,1
139376,0.7,3.8,11.7,High,94,1
139379,3.9,3.8,15.7,Low,100,1
139391,1.5,2.2,8.6,Medium,61,1
139410,4.3,0.6,11.2,Low,97,1
