student_id,study_hours_per_day,time_management_score,attendance_percentage,learning_style,study_environment,Study_Stress_Interaction,GPA_Relative_Performance,exam_score,Pass_Fail
143450,5.101734417609944,9.3,64.4,Visual,Library,15.815376694590828,0.348952965847813,100,1
143457,2.500650228843767,1.3,57.5,Visual,Quiet Room,11.753056075565704,-0.5110470341521869,84,1
143464,5.282930524536702,5.2,86.5,Auditory,Library,33.8107553570349,-0.6610470341521868,83,1
143476,6.02661997836321,7.2,70.3,Kinesthetic,Quiet Room,46.40497383339672,0.2189529658478131,100,1
143482,5.260659298003009,9.3,85.7,Visual,Cafe,31.03788985821776,-0.611047034152187,73,1
143483,7.476765196361362,5.8,84.3,Kinesthetic,Dorm,44.11291465853204,-0.0910470341521869,79,1
143491,3.795114550544822,3.8,90.6,Reading,Dorm,20.49361857294204,0.2589529658478131,100,1
143509,5.982061443281228,7.5,57.1,Kinesthetic,Dorm,40.079811669984224,-0.4510470341521868,96,1
143513,3.737529664825126,1.6,44.8,Auditory,Co-Learning Group,13.08135382688794,0.348952965847813,100,1
143516,5.940646341227891,9.8,75.9,Visual,Co-Learning Group,25.54477926727993,0.348952965847813,99,1
143525,2.784942664956368,4.1,45.7,Reading,Quiet Room,8.91181652786038,-0.2810470341521869,81,1
143528,4.464995209029693,3.7,86.5,Auditory,Library,14.734484189797987,0.348952965847813,100,1
143532,5.611282750315654,6.8,85.2,Visual,Co-Learning Group,21.88400272623105,0.348952965847813,96,1
143535,3.3484629687393523,6.5,68.2,Kinesthetic,Quiet Room,19.08623892181431,0.2889529658478129,92,1
143545,0.7815139841820439,7.1,97.9,Kinesthetic,Quiet Room,3.20420733514638,-0.1610470341521868,87,1
143547,7.98009648265745,5.3,94.9,Kinesthetic,Dorm,53.46664643380491,-0.1410470341521872,92,1
143559,4.144204271742445,9.1,96.1,Visual,Cafe,12.01819238805309,0.348952965847813,100,1
143574,2.665988334893071,6.2,75.6,Reading,Dorm,14.66293584191189,0.348952965847813,100,1
143576,6.832775005091084,9.0,58.2,Kinesthetic,Library,20.49832501527325,0.348952965847813,100,1
143578,6.524226029176789,4.0,86.4,Visual,Co-Learning Group,26.749326719624836,-0.421047034152187,73,1
143579,8.773596212047725,5.6,68.3,Auditory,Library,57.02837537831021,-0.151047034152187,95,1
143590,6.204768041794411,8.3,65.9,Auditory,Dorm,11.16858247522994,-0.3110470341521871,86,1
143591,8.010172672616278,4.2,74.2,Reading,Library,29.63763888868023,0.348952965847813,97,1
143599,6.728101171570888,2.6,73.8,Auditory,Library,42.387037380896594,0.348952965847813,98,1
143607,7.497908228852879,8.3,43.0,Visual,Co-Learning Group,51.73556677908486,0.348952965847813,100,1
143613,5.573488775689373,2.9,74.5,Kinesthetic,Cafe,55.1775388793248,-0.5110470341521869,75,1
143630,6.931812032915093,1.1,55.4,Kinesthetic,Cafe,33.96587896128396,-0.131047034152187,87,1
143631,4.635739245962718,8.8,48.1,Visual,Cafe,19.006530908447143,-0.0610470341521871,85,1
143640,4.937884772469665,3.3,46.5,Reading,Library,14.319865840162027,0.348952965847813,100,1
143647,6.771585054076329,9.2,56.2,Auditory,Cafe,14.220328613560293,0.348952965847813,97,1
143651,8.277005250838124,5.2,93.3,Auditory,Library,10.760106826089562,0.348952965847813,97,1
143668,3.0248349158458825,5.1,86.1,Visual,Library,19.963910444582822,-0.2210470341521868,93,1
143674,2.9277886002382303,7.9,82.6,Visual,Cafe,14.638943001191151,-0.2810470341521869,78,1
143677,9.304218115192798,5.3,86.0,Auditory,Dorm,27.9126543455784,0.348952965847813,100,1
143692,2.4283314636092,5.1,57.0,Reading,Quiet Room,8.984826415354041,0.0689529658478131,85,1
143705,6.650391545348792,8.1,64.1,Auditory,Dorm,43.89258419930202,-0.631047034152187,75,1
143717,6.879466104003498,3.5,98.7,Visual,Co-Learning Group,30.269650857615392,-0.1610470341521868,94,1
143718,0.0,7.0,69.8,Auditory,Cafe,0.0,-0.2410470341521868,83,1
143722,5.971211728585386,2.6,83.3,Kinesthetic,Cafe,51.94954203869285,0.348952965847813,100,1
143740,2.3571820870027085,9.5,81.6,Visual,Quiet Room,16.50027460901896,0.348952965847813,97,1
143744,7.35146258433532,3.6,97.4,Reading,Cafe,45.579068022878985,-0.921047034152187,70,1
143747,5.344689708214828,4.5,53.4,Reading,Dorm,28.326855453538588,0.2389529658478131,100,1
143765,1.0159651936191332,8.9,98.1,Reading,Quiet Room,8.940493703848373,0.2689529658478129,96,1
143767,8.119921062656434,6.9,58.8,Kinesthetic,Dorm,39.78761320701653,0.348952965847813,96,1
143779,5.453822805243714,4.9,85.3,Visual,Dorm,5.453822805243714,0.348952965847813,91,1
143780,3.937894301656727,5.5,88.1,Visual,Co-Learning Group,32.29073327358516,-0.9510470341521868,65,1
143783,0.7130371656101755,8.8,93.2,Auditory,Quiet Room,3.279970961806807,0.348952965847813,100,1
143786,6.851667079544896,1.6,79.1,Auditory,Quiet Room,31.51766856590652,0.348952965847813,94,1
143788,7.608710196100304,7.7,68.0,Auditory,Cafe,50.97835831387204,0.348952965847813,99,1
143791,7.010074293230194,1.8,94.4,Kinesthetic,Dorm,26.638282314274736,0.0889529658478132,93,1
143792,3.44293927413041,8.7,91.2,Visual,Library,8.607348185326025,0.3389529658478132,98,1
143795,6.955046366228115,3.7,71.3,Reading,Co-Learning Group,42.4257828339915,0.348952965847813,97,1
143800,0.0,8.8,97.0,Visual,Cafe,0.0,-1.091047034152187,64,1
143811,3.944150734495803,2.4,98.2,Visual,Library,21.69282903972692,0.348952965847813,93,1
143818,3.1084366295859347,3.6,84.7,Kinesthetic,Co-Learning Group,17.09640146272264,0.348952965847813,99,1
143821,4.7817188763695,7.1,65.4,Reading,Dorm,21.0395630560258,0.348952965847813,97,1
143823,5.625759063368081,2.0,90.2,Reading,Cafe,38.25516163090295,0.348952965847813,100,1
143830,4.204964464089043,1.9,45.5,Visual,Co-Learning Group,8.409928928178086,0.0689529658478131,93,1
143835,4.241667582999099,8.2,89.9,Reading,Co-Learning Group,4.241667582999099,-0.191047034152187,83,1
143838,4.689877609092329,9.8,46.1,Reading,Co-Learning Group,23.44938804546164,0.348952965847813,100,1
143839,5.89402529857219,9.1,91.6,Auditory,Cafe,41.84757961986255,-0.001047034152187,94,1
143841,1.8127250076799053,3.1,89.0,Reading,Co-Learning Group,8.882352537631537,-0.2810470341521869,82,1
143852,1.0918336452289232,4.9,97.3,Visual,Co-Learning Group,6.660185235896432,0.348952965847813,100,1
143853,0.7911307556109445,7.3,84.0,Auditory,Quiet Room,3.480975324688156,-0.461047034152187,75,1
143865,7.859869768532396,6.9,75.0,Auditory,Library,16.50572651391803,0.348952965847813,97,1
143867,8.11152919599904,3.7,59.0,Kinesthetic,Co-Learning Group,36.50188138199568,0.348952965847813,98,1
143873,5.610060678143089,1.3,64.2,Reading,Dorm,23.001248780386664,0.348952965847813,98,1
143886,3.727908885754394,5.5,71.9,Auditory,Dorm,10.065353991536863,-0.6010470341521872,77,1
143900,6.44716901264527,8.2,79.9,Reading,Co-Learning Group,20.630940840464863,0.0389529658478129,89,1
143904,2.659630875456132,2.9,64.2,Auditory,Library,20.479157741012216,-0.7010470341521868,69,1
143905,6.309696062582169,1.3,98.0,Auditory,Library,33.4413891316855,0.348952965847813,100,1
143909,4.552174946073253,3.6,41.0,Kinesthetic,Co-Learning Group,41.4247920092666,0.2589529658478131,99,1
143924,6.917741298095574,1.7,51.5,Auditory,Library,31.82160997123964,0.348952965847813,100,1
143942,0.0,1.6,98.5,Kinesthetic,Dorm,0.0,0.118952965847813,89,1
143943,6.88613323052494,5.8,47.7,Kinesthetic,Cafe,26.16730627599477,0.348952965847813,100,1
143949,3.7011167175642328,9.5,84.4,Visual,Co-Learning Group,32.199715442808824,0.348952965847813,98,1
143959,3.438219832973469,5.7,57.2,Auditory,Library,11.346125448812447,-0.1810470341521868,92,1
143961,7.864722608398074,7.2,65.6,Visual,Co-Learning Group,51.12069695458748,0.348952965847813,100,1
143962,3.891802335554319,4.2,74.8,Auditory,Quiet Room,28.41015704954653,-0.8510470341521872,64,1
143974,3.417857327795024,1.5,87.5,Auditory,Quiet Room,24.608572760124176,0.348952965847813,83,1
143978,2.096917366812428,6.4,66.3,Auditory,Library,7.758594257205984,0.348952965847813,100,1
143987,4.972038617563165,1.5,78.1,Reading,Cafe,16.407727437958442,0.348952965847813,100,1
144001,6.588667455645407,5.9,40.4,Visual,Co-Learning Group,34.26107076935612,-0.5710470341521869,83,1
144004,5.137152323663102,1.3,44.2,Auditory,Co-Learning Group,30.82291394197861,-0.421047034152187,86,1
144006,3.836227966534268,3.7,74.7,Auditory,Quiet Room,16.112157459443925,-0.2710470341521871,76,1
144013,5.046792059974784,1.6,79.5,Auditory,Cafe,29.77607315385123,0.348952965847813,100,1
144019,4.939765682651276,8.0,78.5,Auditory,Quiet Room,19.759062730605105,-0.001047034152187,93,1
144023,3.6192556714038058,9.7,81.0,Kinesthetic,Dorm,19.18205505844017,-0.0110470341521868,85,1
144024,6.863614595432253,7.0,42.7,Auditory,Quiet Room,30.88626567944514,0.0289529658478131,90,1
144032,7.006004686180217,2.8,63.8,Reading,Co-Learning Group,41.33542764846329,-0.441047034152187,79,1
144036,6.208434287095983,3.8,63.8,Visual,Cafe,56.496752012573445,0.348952965847813,100,1
144040,5.911302820440774,3.5,66.1,Kinesthetic,Co-Learning Group,13.59599648701378,0.348952965847813,100,1
144043,4.063473163984276,9.7,68.2,Auditory,Dorm,13.40946144114811,-0.0610470341521871,80,1
144067,7.802171060874616,1.2,68.3,Auditory,Quiet Room,7.802171060874616,0.348952965847813,100,1
144068,8.489090473595095,8.6,40.9,Reading,Dorm,39.89872522589695,0.348952965847813,98,1
144079,8.49177093150693,7.8,51.1,Reading,Cafe,45.006385936986725,0.3089529658478129,100,1
144084,5.949905665808442,1.2,98.6,Auditory,Co-Learning Group,33.91446229510812,0.348952965847813,100,1
144088,5.924695465846824,7.3,97.4,Visual,Dorm,46.21262463360522,-0.7710470341521871,72,1
144089,4.655696614783192,9.4,75.0,Reading,Dorm,4.655696614783192,0.348952965847813,100,1
144099,4.234958869808179,9.4,66.1,Kinesthetic,Quiet Room,23.7157696709258,0.348952965847813,94,1
144100,3.159333500692912,3.5,68.2,Kinesthetic,Cafe,25.590601355612588,-0.611047034152187,78,1
144117,4.13201823333253,2.1,85.2,Reading,Library,12.396054699997588,0.3089529658478129,100,1
144125,4.057297379701214,8.6,69.2,Visual,Library,27.58962218196825,0.0589529658478129,98,1
144128,5.477424911690176,7.0,92.6,Kinesthetic,Co-Learning Group,25.74389708494383,-0.6410470341521872,66,1
144138,6.408884517245363,5.9,91.2,Auditory,Dorm,38.45330710347218,-0.671047034152187,69,1
144147,6.34240649600606,4.2,65.7,Auditory,Cafe,20.929941436819995,-0.0310470341521869,98,1
144169,8.412672850479941,1.5,86.1,Visual,Co-Learning Group,31.126889546775782,0.348952965847813,100,1
144174,1.0496684383762689,9.7,40.9,Auditory,Co-Learning Group,7.347679068633882,-0.5810470341521872,67,1
144187,7.1287876107800745,6.0,55.7,Auditory,Library,24.95075663773026,-0.3710470341521872,82,1
144189,3.869718575395038,5.2,76.5,Visual,Cafe,22.05739587975172,0.348952965847813,100,1
144192,5.061866198016955,3.5,96.1,Visual,Quiet Room,28.346450708894945,-0.5410470341521871,75,1
144194,3.014451742988075,3.2,70.2,Reading,Quiet Room,3.6173420915856895,0.1089529658478127,88,1
144197,4.701443114723,7.4,66.7,Visual,Cafe,31.9698131801164,-0.1610470341521868,90,1
144199,3.280894984916124,1.4,57.8,Reading,Library,29.85614436273673,-1.151047034152187,72,1
144204,6.283111638459523,8.7,52.5,Visual,Cafe,42.72515914152476,0.348952965847813,98,1
144222,5.1710137216576655,7.2,92.7,Kinesthetic,Library,15.513041164972996,-0.1410470341521872,87,1
144229,5.808871815491651,9.0,76.9,Reading,Cafe,17.426615446474955,-0.651047034152187,70,1
144230,5.044939048206462,2.6,67.1,Kinesthetic,Cafe,39.35052457601041,-0.0910470341521869,89,1
144232,1.499997152962949,1.1,48.9,Visual,Cafe,10.799979501333231,0.138952965847813,90,1
144234,5.906834185171979,1.1,86.7,Kinesthetic,Cafe,27.762120670308303,0.0089529658478131,86,1
144242,3.523885935648462,4.5,75.2,Visual,Dorm,23.962424362409543,-1.2410470341521869,56,0
144244,8.576831434552737,2.8,72.4,Kinesthetic,Co-Learning Group,42.884157172763686,0.348952965847813,100,1
144246,6.466642571368611,7.4,48.7,Reading,Co-Learning Group,20.04659197124269,-0.151047034152187,86,1
144249,4.150794892991653,7.5,88.8,Kinesthetic,Dorm,17.848418039864107,-0.0810470341521871,89,1
144261,4.938262514294043,2.8,56.6,Visual,Quiet Room,9.876525028588086,0.348952965847813,99,1
144262,8.387929775625068,9.5,88.6,Visual,Quiet Room,27.680168259562723,0.348952965847813,100,1
144265,2.726641326081314,6.1,86.2,Reading,Library,4.362626121730102,-0.5610470341521872,82,1
144266,2.8836828871702145,4.1,68.6,Kinesthetic,Dorm,26.818250850683,0.348952965847813,100,1
144267,6.98571365239875,5.0,81.9,Auditory,Dorm,44.009996010112125,-0.901047034152187,78,1
144274,4.987759655605244,1.3,72.4,Visual,Library,20.4498145879815,0.348952965847813,100,1
144278,4.75076095761808,8.1,56.0,Kinesthetic,Dorm,28.50456574570848,0.348952965847813,99,1
144279,6.922657730253833,5.7,53.7,Auditory,Library,27.69063092101533,-0.4310470341521868,80,1
144286,4.76881101323209,6.6,79.4,Auditory,Quiet Room,30.043509383362164,-0.6410470341521872,82,1
144304,4.535804999289523,5.3,77.5,Reading,Co-Learning Group,23.132605496376566,0.348952965847813,92,1
144313,2.220497091603224,3.8,97.9,Auditory,Library,2.220497091603224,-0.3210470341521869,84,1
144320,2.476606132388855,9.2,96.7,Reading,Quiet Room,14.364315567855355,-0.9610470341521872,59,0
144335,2.5999294150299423,2.1,87.8,Visual,Dorm,14.03961884116169,0.348952965847813,100,1
144350,7.40363156889525,7.6,81.7,Visual,Co-Learning Group,31.09525258936005,0.348952965847813,94,1
144356,8.275048951842027,1.1,65.0,Reading,Quiet Room,38.89273007365753,0.348952965847813,100,1
144358,4.395843649137224,9.2,90.1,Kinesthetic,Quiet Room,26.814646259737067,-0.7210470341521868,70,1
144360,1.9860023467790409,4.3,66.5,Kinesthetic,Quiet Room,15.292218070198617,-0.7910470341521871,76,1
144362,3.341325939720971,5.8,88.8,Reading,Quiet Room,26.062342329823576,0.2189529658478131,91,1
144363,1.1983304909159576,6.2,80.8,Kinesthetic,Co-Learning Group,5.632153307305001,-0.7410470341521869,70,1
144366,3.695743555010447,7.6,57.7,Auditory,Cafe,26.239779240574173,-0.5810470341521872,81,1
144367,2.682780448748347,5.1,91.1,Visual,Library,5.902116987246364,0.348952965847813,100,1
144373,4.738619751161968,1.9,40.0,Reading,Quiet Room,19.902202954880263,0.348952965847813,94,1
144376,5.237406793211956,9.8,93.5,Auditory,Cafe,44.517957742301626,0.2989529658478131,100,1
144387,4.348359390614014,1.4,61.1,Auditory,Library,23.046304770254277,0.1489529658478128,97,1
144392,6.3601391150257545,1.5,65.5,Visual,Dorm,34.34475122113908,-0.7010470341521868,68,1
144393,5.997550689463849,2.6,50.1,Kinesthetic,Dorm,23.39044768890901,-0.4510470341521868,80,1
144396,4.45859253301057,5.5,52.3,Kinesthetic,Co-Learning Group,16.050933118838053,0.2489529658478129,95,1
144401,6.782148677985148,2.6,92.6,Kinesthetic,Cafe,28.485024447537626,0.348952965847813,100,1
144402,5.22728715220217,3.6,64.2,Visual,Co-Learning Group,35.54555263497476,0.348952965847813,98,1
144403,5.083486075655359,7.9,82.3,Auditory,Quiet Room,26.9424762009734,0.348952965847813,100,1
144408,6.905451765063454,3.1,40.1,Visual,Dorm,40.05162023736803,-0.3510470341521872,81,1
144413,7.0290677226328695,2.6,64.7,Visual,Co-Learning Group,37.254058929954205,-1.0610470341521872,69,1
144424,5.016367333095154,7.3,63.2,Auditory,Dorm,29.09493053195189,0.2389529658478131,94,1
144430,5.006768447910452,5.5,56.1,Auditory,Co-Learning Group,15.020305343731357,0.348952965847813,97,1
144431,2.6332420347000536,4.1,72.1,Reading,Library,17.11607322555035,0.348952965847813,95,1
144444,9.869083493862778,1.2,75.1,Auditory,Library,53.293050866859005,0.348952965847813,98,1
144447,10.51897565897966,9.5,73.4,Kinesthetic,Co-Learning Group,26.297439147449147,0.348952965847813,91,1
144449,7.0045673245409095,4.1,94.2,Reading,Dorm,22.414615438530912,0.348952965847813,90,1
144450,7.858209791226501,2.4,52.6,Kinesthetic,Co-Learning Group,34.57612308139661,0.348952965847813,100,1
144453,3.4478816184446,8.5,95.4,Visual,Cafe,17.92898441591192,-0.1210470341521872,88,1
144456,5.85549205111797,6.0,45.3,Reading,Dorm,32.79075548626063,-0.8210470341521869,77,1
144470,5.087256853759872,9.6,41.7,Kinesthetic,Cafe,36.62824934707108,0.348952965847813,97,1
144472,5.7578844122433,1.6,98.1,Auditory,Dorm,38.002037120805774,0.348952965847813,97,1
144475,5.751064298303952,2.0,94.1,Kinesthetic,Co-Learning Group,29.33042792135015,-0.361047034152187,81,1
144478,2.1672141594158583,4.4,72.4,Reading,Dorm,16.470827611560523,0.0589529658478129,87,1
144485,3.1802198604476004,5.9,62.2,Kinesthetic,Cafe,20.03538512081988,-0.7810470341521869,72,1
144490,3.334671719452405,9.7,57.9,Reading,Cafe,5.335474751123848,-0.4810470341521871,73,1
144503,3.693989242647971,5.6,61.9,Visual,Cafe,20.31694083456384,-0.0510470341521869,91,1
144506,1.9313177946513536,2.3,58.7,Reading,Library,13.132961003629203,-0.2010470341521868,93,1
144511,6.325379217259252,1.3,77.4,Kinesthetic,Co-Learning Group,29.72928232111849,0.348952965847813,98,1
144525,4.811121772025466,8.4,56.9,Visual,Cafe,19.725599265304407,-0.3110470341521871,86,1
144526,5.4583559589941055,2.1,69.7,Kinesthetic,Dorm,26.200108603171707,0.348952965847813,93,1
144527,5.123735490275479,8.2,57.5,Reading,Co-Learning Group,22.03206260818456,0.158952965847813,91,1
144546,4.765808646421044,6.5,76.3,Visual,Co-Learning Group,20.492977179610488,-0.5010470341521871,84,1
144551,2.837227270620941,7.4,60.6,Auditory,Co-Learning Group,20.428036348470776,-0.3010470341521869,86,1
144553,6.9593205526541855,9.1,56.3,Auditory,Library,45.235583592252205,0.348952965847813,94,1
144561,1.051649727350258,9.6,96.2,Reading,Cafe,4.732423773076161,-0.921047034152187,70,1
144571,6.484348839136232,4.7,96.2,Kinesthetic,Co-Learning Group,23.34365582089044,0.348952965847813,100,1
144573,6.549801234225379,8.1,51.7,Reading,Co-Learning Group,18.9944235792536,0.348952965847813,100,1
144579,6.253490079047578,1.1,95.8,Kinesthetic,Library,47.52652460076159,-0.0410470341521871,92,1
144591,3.901007332705303,6.4,41.2,Visual,Co-Learning Group,17.164432263903336,0.348952965847813,93,1
144592,6.738383704504914,5.6,84.8,Kinesthetic,Dorm,10.107575556757372,0.2189529658478131,96,1
144593,7.293052743026175,4.5,76.7,Visual,Cafe,30.630821520709937,0.2689529658478129,100,1
144595,6.169109985682036,9.3,55.9,Reading,Co-Learning Group,42.56685890120605,0.348952965847813,95,1
144598,2.168784218965873,1.6,75.3,Auditory,Co-Learning Group,11.494556360519129,-0.5410470341521871,68,1
144603,3.754614209999044,7.3,76.8,Visual,Dorm,16.520302523995795,0.2289529658478128,100,1
144612,4.898576228271656,8.4,66.7,Visual,Quiet Room,17.145016798950795,0.348952965847813,100,1
144619,3.5186484422056097,6.6,85.9,Reading,Co-Learning Group,15.130188301484122,-0.3110470341521871,94,1
144624,6.135228244373183,7.7,41.4,Kinesthetic,Library,29.44909557299128,-0.3910470341521872,77,1
144625,2.655375406152144,7.1,86.2,Kinesthetic,Quiet Room,15.401177355682435,0.348952965847813,97,1
144642,4.487126465636177,4.9,72.0,Auditory,Quiet Room,10.320390870963204,0.348952965847813,98,1
144648,2.745802086738048,3.1,96.1,Reading,Library,20.04435523318775,0.348952965847813,97,1
144652,5.764090994910983,2.5,45.8,Reading,Quiet Room,48.99477345674336,0.348952965847813,97,1
144659,5.028686669402799,9.6,73.4,Kinesthetic,Dorm,30.1721200164168,-0.9510470341521868,62,1
144664,6.272675459694182,7.4,92.6,Kinesthetic,Quiet Room,37.63605275816509,0.348952965847813,100,1
144666,6.411267305355446,3.3,87.2,Visual,Cafe,23.08056229927961,-0.1110470341521869,83,1
144677,5.166102967332979,4.6,95.7,Reading,Co-Learning Group,19.114580979132025,0.348952965847813,95,1
144683,4.995213166849361,7.7,70.9,Auditory,Library,35.9655348013154,0.348952965847813,100,1
144688,6.572781671966057,5.7,76.2,Reading,Library,28.26296118945404,0.348952965847813,100,1
144691,7.75951833685661,7.4,45.7,Reading,Quiet Room,41.12544718534003,0.348952965847813,95,1
144696,5.635802309350586,5.3,92.6,Kinesthetic,Dorm,29.869752239558103,0.348952965847813,100,1
144697,7.789160920523048,2.6,83.9,Visual,Co-Learning Group,32.7144758661968,0.348952965847813,100,1
144700,4.368730506178664,6.1,64.3,Kinesthetic,Cafe,23.15427168274692,0.2789529658478131,100,1
144705,5.6607218798552505,2.3,63.6,Reading,Dorm,28.30360939927625,0.348952965847813,100,1
144713,5.8758738536630695,7.8,68.2,Visual,Library,38.19318004880995,0.348952965847813,93,1
144724,0.0,7.5,70.0,Visual,Library,0.0,0.2389529658478131,100,1
144730,8.967463654299772,2.2,60.2,Visual,Dorm,45.73406463692884,0.348952965847813,100,1
144734,4.17840514856049,1.1,70.8,Kinesthetic,Co-Learning Group,12.53521544568147,0.348952965847813,99,1
144735,1.9368613384386688,9.6,66.3,Auditory,Quiet Room,1.9368613384386688,0.348952965847813,93,1
144742,10.64987742117074,4.0,91.1,Kinesthetic,Library,71.35417872184395,0.348952965847813,100,1
144744,2.744155664096221,6.5,43.0,Auditory,Quiet Room,11.79986935561375,0.348952965847813,100,1
144759,6.351099467395446,6.8,59.8,Kinesthetic,Dorm,46.36302611198676,-0.2510470341521871,84,1
144780,5.306393826531934,8.9,69.1,Auditory,Library,9.020869505104288,0.2289529658478128,90,1
144783,4.623054656717919,9.5,69.4,Auditory,Dorm,22.652967817917805,0.2589529658478131,100,1
144785,5.071659630884222,9.2,63.4,Reading,Cafe,28.908459896040064,0.348952965847813,93,1
144786,6.2808994321768346,2.9,65.1,Visual,Co-Learning Group,27.635957501578076,0.348952965847813,100,1
144804,7.46594946230637,9.2,54.6,Visual,Dorm,26.877418064302933,-0.4510470341521868,76,1
144807,5.641691283196996,1.5,91.9,Visual,Dorm,23.130934261107683,-0.7510470341521871,72,1
144810,3.6775406833409847,9.4,74.3,Kinesthetic,Co-Learning Group,4.78080288834328,0.348952965847813,100,1
144812,3.169221129252964,2.6,51.1,Kinesthetic,Dorm,3.169221129252964,0.0389529658478129,100,1
144817,5.600458241902244,1.2,97.2,Kinesthetic,Cafe,35.28288692398414,0.2289529658478128,89,1
144819,7.44941335490762,7.2,97.1,Reading,Cafe,30.54259475512124,-0.9110470341521868,68,1
144838,3.3587994457244665,2.1,44.7,Kinesthetic,Cafe,16.458117284049887,-0.2010470341521868,89,1
144839,5.943698427460327,9.8,86.7,Visual,Library,47.54958741968262,0.348952965847813,100,1
144845,4.392183996231836,6.1,87.1,Auditory,Dorm,25.913885577767832,-0.3310470341521871,78,1
144846,5.97790186092144,4.1,69.4,Kinesthetic,Library,44.8342639569108,-0.2710470341521871,85,1
144847,6.942314124063908,2.0,43.0,Auditory,Library,18.744248134972555,0.348952965847813,100,1
144861,5.96079391817988,7.9,77.2,Reading,Quiet Room,38.745160468169225,0.348952965847813,95,1
144864,5.052786439527102,1.1,99.3,Auditory,Quiet Room,37.39061965250056,-0.2710470341521871,80,1
144874,3.365306102638379,8.1,83.3,Visual,Co-Learning Group,20.19183661583028,0.348952965847813,100,1
144878,7.5535048921905075,4.8,63.8,Kinesthetic,Co-Learning Group,29.45866907954298,0.348952965847813,100,1
144880,2.899417627247243,6.8,47.6,Reading,Quiet Room,6.958602305393383,-0.2710470341521871,92,1
144886,4.160605584765374,3.9,66.9,Reading,Quiet Room,22.05120959925648,-1.0210470341521871,63,1
144895,4.20748468289048,9.4,48.7,Auditory,Cafe,31.97688358996765,0.348952965847813,100,1
144897,8.935663219176018,9.6,96.3,Kinesthetic,Dorm,31.27482126711606,0.348952965847813,100,1
144898,6.360385985779793,4.9,60.3,Kinesthetic,Quiet Room,24.169466745963213,0.348952965847813,100,1
144900,4.753161487845002,8.7,78.0,Visual,Dorm,38.97592420032901,-0.171047034152187,80,1
144901,5.356272917167006,5.1,85.6,Auditory,Co-Learning Group,42.85018333733605,0.0289529658478131,92,1
144916,1.7222179982475607,2.6,51.7,Visual,Cafe,9.988864389835852,-0.9310470341521868,74,1
144918,4.705353339195405,6.5,86.9,Kinesthetic,Quiet Room,23.526766695977024,-0.441047034152187,81,1
144920,4.822349603412716,7.1,68.4,Visual,Co-Learning Group,35.685387065254105,0.348952965847813,100,1
144921,3.8764942565237055,1.1,85.0,Reading,Dorm,25.972511518708828,-1.131047034152187,67,1
144932,4.14924212568176,2.3,51.4,Kinesthetic,Library,21.576059053545155,0.158952965847813,93,1
144933,7.1157673832112325,6.5,92.4,Kinesthetic,Co-Learning Group,30.5977997478083,-0.0410470341521871,90,1
144935,2.130277457015921,2.7,52.6,Reading,Library,8.734137573765276,-0.5810470341521872,84,1
144941,5.42692551854537,1.7,97.6,Auditory,Dorm,35.81770842239944,-0.7110470341521871,70,1
144948,1.9282813418381648,7.8,40.7,Reading,Co-Learning Group,10.219891111742273,-0.4710470341521868,79,1
144957,3.2636263811025272,8.4,56.3,Auditory,Dorm,12.401780248189604,-0.231047034152187,91,1
144959,6.159056625437622,8.2,80.1,Reading,Library,38.80205674025702,-0.0710470341521869,87,1
144960,8.467418342911225,9.2,40.7,Kinesthetic,Cafe,61.81215390325194,-0.0410470341521871,93,1
144962,0.0,4.9,65.8,Visual,Dorm,0.0,-0.5810470341521872,74,1
144965,3.2962771893010787,9.7,61.1,Visual,Library,3.2962771893010787,0.348952965847813,100,1
144967,3.632239342768157,8.5,90.3,Auditory,Quiet Room,28.694690807868444,-0.3910470341521872,88,1
144968,3.846809764398864,8.6,41.6,Auditory,Cafe,16.925962963355005,0.348952965847813,97,1
144969,4.130880532827313,8.7,87.0,Visual,Cafe,32.220868156053044,0.348952965847813,100,1
144970,2.124566226796561,9.1,61.2,Reading,Co-Learning Group,16.14670332365386,-1.0810470341521872,72,1
144974,2.6283816175466885,3.1,98.0,Reading,Co-Learning Group,13.66758441124278,-0.611047034152187,84,1
144980,1.8289669733538785,2.7,45.7,Auditory,Dorm,11.88828532680021,-0.0910470341521869,84,1
144994,7.525899583437598,4.1,81.9,Auditory,Co-Learning Group,12.794029291843916,0.348952965847813,100,1
145001,3.654838576041049,4.2,75.0,Visual,Co-Learning Group,24.85290231707913,0.348952965847813,100,1
145009,2.4260966602830787,2.4,69.5,Visual,Dorm,16.740066955953242,0.0489529658478131,85,1
145016,4.156018665310215,5.4,45.1,Reading,Co-Learning Group,16.62407466124086,-0.7410470341521869,68,1
145022,8.890244852410625,3.2,75.9,Kinesthetic,Library,52.45244462922269,0.348952965847813,94,1
145030,7.823931341035696,9.0,45.2,Reading,Library,42.24922924159276,0.348952965847813,88,1
145033,4.62310740431068,6.9,87.2,Auditory,Dorm,24.502469242846605,0.348952965847813,100,1
145040,3.573939050529652,2.7,74.2,Reading,Dorm,28.94890630929018,-0.4810470341521871,70,1
145043,2.8762271479451003,9.8,60.5,Visual,Library,6.61532244027373,-0.0910470341521869,92,1
145044,8.874181736274402,8.8,89.9,Auditory,Dorm,24.84770886156832,-0.001047034152187,91,1
